id,label,label_cosine,title
22872201,315,11,Программист 1С
25305146,198,9,ASP.NET developer
25359912,31,10,Backend Developer
25044247,446,23,Программист С#
21454257,44,21,Веб-разработчик (Frontend)
21057911,12,2,Программист/ разработчик драйверов для Windows
27316760,162,2,Middle/ Senior C/ C ++ Developer
22206547,89,17,Программисты C# со срочным переездом в Москву (оплачивает работодатель)
25476996,231,8,Оператор станков с ЧПУ
22258505,31,26,Senior full stack PHP/JS developer
22377967,124,17,Программист
25144372,319,11,Yii2 программист
25703756,415,11,PHP-программист (Junior)
24817182,460,2,Android разработчик
21363925,137,17,"Программист SQL, Access"
22685916,229,18,JS программист
24686423,179,12,Программист С/С++ (UNIX)
24782978,357,17,Разработчик C++
20329023,173,17,Программист 1C 8
25531058,433,26,FrontEnd Developer
22919854,209,23,Программист.NET / C#
27383117,256,21,Ruby разработчик
20233233,414,11,Разработчик NodeJS (проект Ridero)
22463909,359,25,Инженер-разработчик Angular.js
20221091,343,20,Ведущий программист отдела эксплуатации информационных систем
24337503,333,1,Стажер-программист 1С
22862346,472,14,PHP Разработчик (Drupal / Symfony / Laravel)
23403650,553,2,Разработчик интерфейсов в отдел монетизации геосервисов
25946647,356,24,Разработчик web-сервисов
23264614,430,6,UNIX разработчик
23113710,179,4,Web-разработчик
23023936,347,20,Программист проекта 1С 8.3 УПП
22226590,268,23,Ведущий Web-программист
23658234,539,26,Senior PHP backend developer / Старший РНР Бэкенд разработчик
20675501,46,23,Программист C++/JNI/Qt
22329726,405,20,Программист
25073728,283,17,Go разработчик
21280426,552,3,Senior PHP-программист/Team Lead
20369231,139,3,Программист PHP
23058116,353,3,Системный программист С#
20095253,345,9,Программист PHP
23769660,45,28,Наладчик станков с ЧПУ
24964360,225,23,Web-программист
22031869,31,3,Backend-developer (java)
22436254,67,16,"Senior Front-end Developer (JavaScript/React, Redux)"
20005722,225,23,Программист 1C Bitrix
26189638,17,21,Frontend JavaScript разработчик
25779042,429,23,Frontend-разработчик
24758047,347,20,Программист 1C 8.2
25972682,183,11,Программист 1C (версия 8.0)
23163465,46,25,Ведущий программист С++/Qt
23270383,139,3,PHP developer
23015676,303,3,"Разработчик C# (ASP.NET MVC, WebAPI, WCF)"
25811583,17,11,HTML-верстальщик / Frontend в топовое Digital-агентство
25283979,83,4,Программист SAP Cloud Platform
20527979,552,16,PHP developer
21917015,245,23,Инженер-разработчик РЭА
23546212,266,24,Javascript Full Stack Developer
27511609,303,26,Web-разработчик (NET Developer)
20771809,506,20,Ведущий разработчик 1С
24586504,379,20,Программист 1С
20351699,321,23,.Net Developer\Senior .NET Developer
27689422,6,19,Разработчик/программист Laravel Drupal
25173898,241,3,PHP программист / WEB разработчик
20480274,271,11,Javascript-разработчик (React/Redux)
20272025,50,23,C# developer (C# разработчик)
23882455,275,2,"PHP-программист (сайты, магазины, мобильные решения на Битрикс, Magento и другое CMS)"
22472593,315,17,Программист 1С
24558881,371,2,Начинающий web программист
24929877,179,12,Инженер-программист
23591586,507,2,PHP разработчик
25183316,139,3,PHP – разработчик (senior/middle+)
23501554,238,11,PHP программист
22742791,457,23,Программист 1 С
20275743,212,3,Web-разработчик
27473642,343,4,Junior Java BPM Developer
26247788,102,17,HTML-верстальщик
25047153,397,3,Frontend-разработчик
28039799,339,23,Программист bitrix
25725464,44,11,Front-end JavaScript-разработчик (Angular/Vue.js/React)
27808985,200,20,Программист 1С
22350008,345,23,Разработчик Python
24911884,38,2,Разработчик приложений IOS
24825521,299,17,Программист 1C
22107181,314,23,Web-программист
23075281,434,16,Frontend - разработчик (React)
20445204,394,2,Программист-разработчик
24921973,526,23,Frontend разработчик
23490323,177,20,Программист 1С
23286998,364,17,Дизайнер мобильных приложений
20685595,425,3,Программист .NET/WEB (направление CRM)
20838234,47,17,Конструктор-программист
20143239,147,3,Full-Stack Developer
24702228,359,2,JavaScript разработчик
22297584,104,20,Инженер - программист 3 категории
22639035,48,17,Программист 1С
20364656,443,23,Программист PHP
20033406,322,6,Frontend-разработчик
24710527,439,3,Верстальщик HTML / Front-end разработчик
25344641,430,4,"Ведущий разработчик (PHP), г.Сочи"
21268843,190,3,IOS разработчик
22378596,283,17,IOS разработчик
23115254,200,20,Разработчик по направлению 1С
20553748,73,9,Front/Back -End Software Developer
24709417,437,25,.Net разработчик
22775424,430,4,Программист Go/Python
26133526,32,26,Java Swing Developer (IntelliJ Platform UI Team)
21410122,386,17,Программист-консультант 1C
22953275,9,6,Junior .NET Developer / ‎Младший разработчик .NET
22342106,65,13,Программист-разработчик АСУ ТП
27259862,530,25,Программист Unity 3D/C#
22209964,83,4,PHP-разработчик
24510956,292,6,Frontend developer
23823889,433,2,Ruby on Rails программист
24117760,225,11,Веб-программист
